RESPNO,REGION,URBRUR,Q1,Q6A,Q6B,Q6C,Q6E,Q94,Q93A,Q100,Q90A,Q90B,Q90C,Q90D,Q90E,Q90F,food_insecurity_label,location_type,is_food_insecure
GHA1963,263.0,1.0,40.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,Never,Urban,0
GHA1964,263.0,1.0,19.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA1965,263.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA1966,263.0,1.0,43.0,0.0,0.0,1.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,Never,Urban,0
GHA1967,263.0,1.0,36.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Never,Urban,0
GHA1968,267.0,1.0,39.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,Once/Twice,Urban,1
GHA1969,267.0,1.0,19.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,Never,Urban,0
GHA1970,267.0,1.0,50.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA1971,267.0,1.0,19.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,Never,Urban,0
GHA1972,263.0,1.0,30.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA1973,263.0,1.0,38.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,Never,Urban,0
GHA1974,263.0,1.0,28.0,0.0,0.0,0.0,3.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,Never,Urban,0
GHA1975,262.0,1.0,29.0,1.0,0.0,0.0,1.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,Once/Twice,Urban,1
GHA1976,262.0,1.0,37.0,3.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,Many times,Urban,1
GHA1977,262.0,1.0,23.0,0.0,0.0,1.0,1.0,8.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,Never,Urban,0
GHA1978,262.0,1.0,23.0,1.0,1.0,0.0,2.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,Once/Twice,Urban,1
GHA1979,267.0,1.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,Never,Urban,0
GHA1980,267.0,1.0,53.0,0.0,2.0,0.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,Never,Urban,0
GHA1981,267.0,1.0,37.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA1982,267.0,1.0,35.0,2.0,3.0,0.0,1.0,5.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,Several times,Urban,1
GHA1983,262.0,1.0,23.0,1.0,0.0,0.0,4.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,Once/Twice,Urban,1
GHA1984,262.0,1.0,36.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Never,Urban,0
GHA1985,262.0,1.0,35.0,0.0,1.0,0.0,1.0,5.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA1986,262.0,1.0,30.0,0.0,0.0,0.0,2.0,6.0,3.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,Never,Urban,0
GHA1987,262.0,1.0,19.0,0.0,1.0,0.0,0.0,7.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,Never,Urban,0
GHA1988,262.0,1.0,39.0,0.0,1.0,0.0,1.0,3.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,Never,Urban,0
GHA1989,260.0,1.0,20.0,0.0,1.0,1.0,2.0,5.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,Never,Urban,0
GHA1990,260.0,1.0,48.0,3.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,Many times,Urban,1
GHA1991,267.0,1.0,25.0,0.0,1.0,0.0,4.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,Never,Urban,0
GHA1992,260.0,1.0,64.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,Never,Urban,0
GHA1993,262.0,1.0,33.0,0.0,2.0,0.0,1.0,5.0,3.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,Never,Urban,0
GHA1994,267.0,1.0,40.0,0.0,0.0,0.0,2.0,5.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,Never,Urban,0
GHA1995,267.0,1.0,56.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,Never,Urban,0
GHA1996,267.0,1.0,25.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,Never,Urban,0
GHA1997,267.0,1.0,36.0,2.0,0.0,0.0,2.0,5.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,Several times,Urban,1
GHA1998,267.0,1.0,23.0,3.0,0.0,0.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,Many times,Urban,1
GHA1999,264.0,1.0,47.0,0.0,0.0,1.0,2.0,6.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,Never,Urban,0
GHA2000,264.0,1.0,35.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,Once/Twice,Urban,1
GHA2001,267.0,1.0,65.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,9.0,9.0,2.0,Never,Urban,0
GHA2002,264.0,1.0,55.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA2003,264.0,1.0,36.0,0.0,1.0,1.0,2.0,8.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Never,Urban,0
GHA2004,262.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,Never,Urban,0
GHA2005,267.0,1.0,25.0,0.0,2.0,0.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,Never,Urban,0
GHA2006,262.0,1.0,22.0,1.0,2.0,0.0,1.0,5.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,Once/Twice,Urban,1
GHA2007,260.0,1.0,19.0,3.0,2.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,Many times,Urban,1
GHA2008,260.0,1.0,32.0,0.0,0.0,0.0,1.0,6.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,Never,Urban,0
GHA2009,263.0,1.0,32.0,0.0,2.0,0.0,0.0,5.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,Never,Urban,0
GHA2010,262.0,1.0,28.0,4.0,3.0,1.0,1.0,5.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,Always,Urban,1
GHA2011,264.0,1.0,39.0,0.0,0.0,0.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,Never,Urban,0
GHA2012,262.0,1.0,70.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,Never,Urban,0
GHA2013,263.0,1.0,50.0,1.0,2.0,0.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,Once/Twice,Urban,1
GHA2014,267.0,1.0,61.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,Never,Urban,0
GHA2015,263.0,1.0,26.0,0.0,0.0,0.0,2.0,5.0,3.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,Never,Urban,0
GHA2016,264.0,1.0,40.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,Once/Twice,Urban,1
GHA2017,264.0,1.0,19.0,1.0,0.0,3.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,Once/Twice,Urban,1
GHA2018,267.0,1.0,28.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,Never,Urban,0
GHA2019,264.0,1.0,37.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,Never,Urban,0
GHA2020,267.0,1.0,22.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA2021,267.0,1.0,30.0,0.0,0.0,0.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Never,Urban,0
GHA2022,267.0,1.0,45.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,Never,Urban,0
GHA2023,260.0,1.0,25.0,0.0,2.0,0.0,0.0,8.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,Never,Urban,0
GHA2024,267.0,1.0,20.0,0.0,0.0,2.0,2.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,Never,Urban,0
GHA2025,263.0,1.0,67.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,Several times,Urban,1
GHA2026,266.0,2.0,27.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Never,Rural,0
GHA2027,266.0,2.0,62.0,0.0,0.0,1.0,2.0,5.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,Never,Rural,0
GHA2028,266.0,2.0,29.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,Never,Rural,0
GHA2029,267.0,1.0,24.0,0.0,0.0,0.0,2.0,4.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,Never,Urban,0
GHA2030,260.0,1.0,53.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,Never,Urban,0
GHA2031,260.0,1.0,27.0,0.0,0.0,0.0,1.0,8.0,3.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,Never,Urban,0
GHA2032,267.0,1.0,28.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,Never,Urban,0
GHA2033,263.0,1.0,50.0,1.0,1.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,9.0,0.0,0.0,2.0,Once/Twice,Urban,1
GHA2034,263.0,1.0,26.0,0.0,0.0,1.0,1.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA2035,263.0,1.0,40.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA2036,263.0,1.0,29.0,1.0,1.0,2.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,Once/Twice,Urban,1
GHA2037,266.0,2.0,54.0,0.0,2.0,0.0,2.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,Never,Rural,0
GHA2038,262.0,1.0,39.0,1.0,0.0,0.0,2.0,6.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,Once/Twice,Urban,1
GHA2039,263.0,1.0,56.0,0.0,0.0,0.0,3.0,99.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,Never,Urban,0
GHA2040,263.0,1.0,44.0,0.0,0.0,0.0,2.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,Never,Urban,0
GHA2041,266.0,2.0,25.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,Once/Twice,Rural,1
GHA2042,263.0,1.0,40.0,2.0,2.0,2.0,2.0,8.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Several times,Urban,1
GHA2043,266.0,2.0,25.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,Never,Rural,0
GHA2044,263.0,1.0,45.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,Never,Urban,0
GHA2045,264.0,1.0,45.0,1.0,0.0,0.0,1.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,Once/Twice,Urban,1
GHA2046,264.0,1.0,22.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,Once/Twice,Urban,1
GHA2047,266.0,2.0,19.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,Never,Rural,0
GHA2048,264.0,1.0,28.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,Once/Twice,Urban,1
GHA2049,264.0,1.0,30.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,Never,Urban,0
GHA2050,266.0,2.0,43.0,0.0,4.0,0.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,Never,Rural,0
GHA2051,263.0,1.0,32.0,0.0,0.0,0.0,3.0,6.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,Never,Urban,0
GHA2052,263.0,1.0,32.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,Never,Urban,0
GHA2053,263.0,1.0,40.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA2054,263.0,1.0,35.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA2055,264.0,1.0,29.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,Never,Urban,0
GHA2056,264.0,1.0,48.0,2.0,0.0,0.0,2.0,5.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,Several times,Urban,1
GHA2057,264.0,1.0,22.0,0.0,0.0,0.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,Never,Urban,0
GHA2058,260.0,1.0,33.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,Many times,Urban,1
GHA2059,262.0,1.0,22.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,Once/Twice,Urban,1
GHA2060,267.0,1.0,52.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,Never,Urban,0
GHA2061,267.0,1.0,22.0,0.0,0.0,0.0,3.0,5.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA2062,267.0,1.0,20.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,Never,Urban,0
GHA2063,262.0,1.0,22.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,Several times,Urban,1
GHA2064,260.0,1.0,26.0,0.0,0.0,1.0,3.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA2065,262.0,1.0,20.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,Never,Urban,0
GHA2066,264.0,1.0,21.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,Several times,Urban,1
GHA2067,260.0,1.0,25.0,0.0,2.0,0.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,Never,Urban,0
GHA2068,267.0,1.0,29.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,Never,Urban,0
GHA2069,262.0,1.0,56.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,Never,Urban,0
GHA2070,267.0,1.0,77.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Never,Urban,0
GHA2071,267.0,1.0,26.0,0.0,0.0,1.0,1.0,5.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA2072,267.0,1.0,35.0,0.0,1.0,0.0,2.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,Never,Urban,0
GHA2073,267.0,1.0,45.0,4.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,Always,Urban,1
GHA2074,267.0,1.0,33.0,0.0,0.0,0.0,2.0,5.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,Never,Urban,0
GHA2075,260.0,1.0,25.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,Many times,Urban,1
GHA2076,263.0,1.0,50.0,0.0,0.0,1.0,3.0,5.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,Never,Urban,0
GHA2077,267.0,1.0,32.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,Once/Twice,Urban,1
GHA2078,260.0,1.0,20.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,Once/Twice,Urban,1
GHA2079,262.0,1.0,47.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,Once/Twice,Urban,1
GHA2080,267.0,1.0,48.0,0.0,0.0,0.0,1.0,8.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,Never,Urban,0
GHA2081,263.0,1.0,20.0,2.0,3.0,0.0,3.0,5.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,Several times,Urban,1
GHA2082,267.0,1.0,30.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,Never,Urban,0
GHA2083,263.0,1.0,54.0,0.0,2.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,Never,Urban,0
GHA2084,262.0,1.0,22.0,0.0,0.0,0.0,2.0,5.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA2085,263.0,1.0,48.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,Several times,Urban,1
GHA2086,262.0,1.0,21.0,0.0,0.0,0.0,2.0,4.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA2087,262.0,1.0,40.0,3.0,3.0,3.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,Many times,Urban,1
GHA2088,260.0,1.0,27.0,0.0,2.0,0.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,9.0,2.0,2.0,Never,Urban,0
GHA2089,267.0,1.0,25.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,Never,Urban,0
GHA2090,263.0,1.0,56.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,Once/Twice,Urban,1
GHA2091,263.0,1.0,35.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA2092,266.0,1.0,34.0,2.0,0.0,0.0,2.0,8.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,Several times,Urban,1
GHA2093,263.0,1.0,59.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,Never,Urban,0
GHA2094,266.0,1.0,22.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,Never,Urban,0
GHA2095,266.0,1.0,44.0,0.0,0.0,0.0,2.0,5.0,3.0,1.0,2.0,2.0,1.0,9.0,1.0,2.0,Never,Urban,0
GHA2096,266.0,1.0,28.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,Never,Urban,0
GHA2097,260.0,1.0,28.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,Never,Urban,0
GHA2098,260.0,1.0,28.0,0.0,0.0,1.0,1.0,6.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,Never,Urban,0
GHA2099,263.0,1.0,33.0,0.0,0.0,1.0,1.0,5.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,Never,Urban,0
GHA2100,267.0,1.0,25.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Never,Urban,0
GHA2101,267.0,1.0,33.0,0.0,0.0,0.0,2.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Never,Urban,0
GHA2102,267.0,1.0,41.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,Never,Urban,0
GHA2103,263.0,1.0,40.0,0.0,0.0,0.0,1.0,6.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,Never,Urban,0
GHA2104,263.0,1.0,57.0,0.0,0.0,0.0,2.0,6.0,3.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,Never,Urban,0
GHA2105,263.0,1.0,56.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA2106,263.0,1.0,48.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Never,Urban,0
GHA2107,266.0,1.0,31.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,Never,Urban,0
GHA2108,263.0,1.0,47.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,Never,Urban,0
GHA2109,263.0,1.0,26.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,Never,Urban,0
GHA2110,266.0,1.0,33.0,1.0,0.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,Once/Twice,Urban,1
GHA2111,263.0,1.0,39.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,Never,Urban,0
GHA2112,263.0,1.0,45.0,0.0,0.0,0.0,3.0,8.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,Never,Urban,0
GHA2113,266.0,1.0,23.0,1.0,0.0,0.0,2.0,8.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,Once/Twice,Urban,1
GHA2114,266.0,1.0,33.0,0.0,0.0,0.0,0.0,6.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,Never,Urban,0
GHA2115,262.0,1.0,35.0,0.0,2.0,0.0,0.0,6.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Never,Urban,0
GHA2116,262.0,1.0,25.0,0.0,3.0,0.0,1.0,8.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,Never,Urban,0
GHA2117,262.0,1.0,26.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,Never,Urban,0
GHA2118,262.0,1.0,33.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA2119,262.0,1.0,58.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,Never,Urban,0
GHA2120,262.0,1.0,46.0,0.0,1.0,1.0,1.0,5.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,Never,Urban,0
GHA2121,262.0,1.0,32.0,2.0,0.0,0.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,Several times,Urban,1
GHA2122,262.0,1.0,19.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,Never,Urban,0
GHA2123,267.0,1.0,40.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,Never,Urban,0
GHA2124,267.0,1.0,65.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,Never,Urban,0
GHA2125,267.0,1.0,50.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,Several times,Urban,1
GHA2126,266.0,2.0,22.0,0.0,0.0,0.0,2.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,Never,Rural,0
GHA2127,267.0,1.0,54.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,Never,Urban,0
GHA2128,266.0,2.0,50.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,Never,Rural,0
GHA2129,266.0,2.0,27.0,0.0,0.0,0.0,3.0,5.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,Never,Rural,0
GHA2130,266.0,2.0,49.0,1.0,1.0,0.0,2.0,6.0,3.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,Once/Twice,Rural,1
GHA2131,267.0,1.0,20.0,2.0,0.0,0.0,2.0,5.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,Several times,Urban,1
GHA2132,263.0,1.0,44.0,2.0,0.0,0.0,2.0,5.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,Several times,Urban,1
GHA2133,263.0,1.0,18.0,0.0,0.0,2.0,3.0,5.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,Never,Urban,0
GHA2134,267.0,1.0,39.0,0.0,0.0,0.0,2.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,Never,Urban,0
GHA2135,263.0,1.0,35.0,0.0,1.0,1.0,2.0,4.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,Never,Urban,0
GHA2136,267.0,1.0,26.0,0.0,0.0,0.0,2.0,5.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,Never,Urban,0
